question_id,system,failure_type,exact_match,token_f1,numeric_accuracy,answer_coverage_at_3,noise_reason
TSLA_2025_NUMERIC_FACT_3ead3f20,baseline_gpt,numeric_unit_error,False,0.0,False,,none
TSLA_2025_NUMERIC_FACT_3ead3f20,rag_gpt_tfidf_top3,correct,False,0.0,True,True,none
TSLA_2025_NUMERIC_FACT_3ead3f20,oracle_gpt,numeric_unit_error,False,0.0,False,True,none
TSLA_2025_NUMERIC_FACT_3ead3f20,random_context_gpt,numeric_unit_error,False,0.0,False,False,none
TSLA_2025_NUMERIC_FACT_51bc6b2a,baseline_gpt,numeric_unit_error,False,0.0,False,,none
TSLA_2025_NUMERIC_FACT_51bc6b2a,rag_gpt_tfidf_top3,correct,False,0.0,True,True,none
TSLA_2025_NUMERIC_FACT_51bc6b2a,oracle_gpt,numeric_unit_error,False,0.0,False,True,none
TSLA_2025_NUMERIC_FACT_51bc6b2a,random_context_gpt,numeric_unit_error,False,0.0,False,False,none
TSLA_2025_NUMERIC_FACT_7052f5e1,baseline_gpt,numeric_unit_error,False,0.0,False,,none
TSLA_2025_NUMERIC_FACT_7052f5e1,rag_gpt_tfidf_top3,correct,False,0.0,True,True,none
TSLA_2025_NUMERIC_FACT_7052f5e1,oracle_gpt,numeric_unit_error,False,0.0,False,True,none
TSLA_2025_NUMERIC_FACT_7052f5e1,random_context_gpt,numeric_unit_error,False,0.0,False,False,none
TSLA_2025_NUMERIC_FACT_a9bff147,baseline_gpt,numeric_unit_error,False,0.0,False,,none
TSLA_2025_NUMERIC_FACT_a9bff147,rag_gpt_tfidf_top3,correct,False,0.0,True,True,none
TSLA_2025_NUMERIC_FACT_a9bff147,oracle_gpt,numeric_unit_error,False,0.0,False,True,none
TSLA_2025_NUMERIC_FACT_a9bff147,random_context_gpt,numeric_unit_error,False,0.0,False,False,none
AAPL_2025_TEXT_FACT_4011dcad,baseline_gpt,retrieval_noise,False,0.0784313725490196,,,none
AAPL_2025_TEXT_FACT_4011dcad,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_TEXT_FACT_4011dcad,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_TEXT_FACT_4011dcad,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_TEXT_FACT_0fff1941,baseline_gpt,wrong_section,False,0.04,,,wrong_section
AMZN_2025_TEXT_FACT_0fff1941,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_TEXT_FACT_0fff1941,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_TEXT_FACT_0fff1941,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_TEXT_FACT_be5aec04,baseline_gpt,wrong_section,False,0.08,,,wrong_section
GOOG_2025_TEXT_FACT_be5aec04,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_TEXT_FACT_be5aec04,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_TEXT_FACT_be5aec04,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
META_2025_TEXT_FACT_e6021a44,baseline_gpt,wrong_section,False,0.09090909090909091,,,wrong_section
META_2025_TEXT_FACT_e6021a44,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
META_2025_TEXT_FACT_e6021a44,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
META_2025_TEXT_FACT_e6021a44,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_TEXT_FACT_4132d514,baseline_gpt,wrong_section,False,0.0392156862745098,,,wrong_section
MSFT_2025_TEXT_FACT_4132d514,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_TEXT_FACT_4132d514,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
MSFT_2025_TEXT_FACT_4132d514,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_TEXT_FACT_cc8f5794,baseline_gpt,wrong_section,False,0.030303030303030304,,,wrong_section
NVDA_2025_TEXT_FACT_cc8f5794,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_TEXT_FACT_cc8f5794,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
NVDA_2025_TEXT_FACT_cc8f5794,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_TEXT_FACT_9f822d5c,baseline_gpt,wrong_section,False,0.09302325581395349,,,wrong_section
TSLA_2025_TEXT_FACT_9f822d5c,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_TEXT_FACT_9f822d5c,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
TSLA_2025_TEXT_FACT_9f822d5c,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_RISK_FACTOR_8743f31e,baseline_gpt,answer_split_across_chunks,False,0.06451612903225805,False,,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_8743f31e,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_8743f31e,oracle_gpt,answer_split_across_chunks,False,0.0,False,True,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_8743f31e,random_context_gpt,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AMZN_2025_RISK_FACTOR_b317f49c,baseline_gpt,wrong_section,False,0.06451612903225805,False,,wrong_section
AMZN_2025_RISK_FACTOR_b317f49c,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_RISK_FACTOR_b317f49c,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AMZN_2025_RISK_FACTOR_b317f49c,random_context_gpt,wrong_section,False,0.043478260869565216,False,False,wrong_section
GOOG_2025_RISK_FACTOR_66880cae,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
GOOG_2025_RISK_FACTOR_66880cae,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
GOOG_2025_RISK_FACTOR_66880cae,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
GOOG_2025_RISK_FACTOR_66880cae,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
META_2025_RISK_FACTOR_3c69b4e6,baseline_gpt,answer_split_across_chunks,False,0.0,False,,answer_split_across_chunks
META_2025_RISK_FACTOR_3c69b4e6,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
META_2025_RISK_FACTOR_3c69b4e6,oracle_gpt,answer_split_across_chunks,False,0.0,False,True,answer_split_across_chunks
META_2025_RISK_FACTOR_3c69b4e6,random_context_gpt,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
MSFT_2025_RISK_FACTOR_7e031b18,baseline_gpt,answer_split_across_chunks,False,0.06451612903225805,False,,answer_split_across_chunks
MSFT_2025_RISK_FACTOR_7e031b18,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
MSFT_2025_RISK_FACTOR_7e031b18,oracle_gpt,answer_split_across_chunks,False,0.0,False,True,answer_split_across_chunks
MSFT_2025_RISK_FACTOR_7e031b18,random_context_gpt,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
NVDA_2025_RISK_FACTOR_ca2e2017,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
NVDA_2025_RISK_FACTOR_ca2e2017,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
NVDA_2025_RISK_FACTOR_ca2e2017,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
NVDA_2025_RISK_FACTOR_ca2e2017,random_context_gpt,wrong_section,False,0.06666666666666667,False,False,wrong_section
TSLA_2025_RISK_FACTOR_37a7de21,baseline_gpt,wrong_section,False,0.06451612903225805,False,,wrong_section
TSLA_2025_RISK_FACTOR_37a7de21,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
TSLA_2025_RISK_FACTOR_37a7de21,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
TSLA_2025_RISK_FACTOR_37a7de21,random_context_gpt,wrong_section,False,0.07142857142857142,False,False,wrong_section
AAPL_2025_EXPLANATION_ac3df4d4,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_ac3df4d4,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_ac3df4d4,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_ac3df4d4,random_context_gpt,wrong_section,False,0.044444444444444446,,False,wrong_section
AAPL_2025_EXPLANATION_74449cd9,baseline_gpt,wrong_section,False,0.045454545454545456,False,,wrong_section
AAPL_2025_EXPLANATION_74449cd9,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AAPL_2025_EXPLANATION_74449cd9,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AAPL_2025_EXPLANATION_74449cd9,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AAPL_2025_EXPLANATION_a38bb9a4,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_a38bb9a4,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_a38bb9a4,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_a38bb9a4,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1b1734db,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_1b1734db,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1b1734db,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_1b1734db,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1c53cfe5,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_1c53cfe5,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1c53cfe5,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_1c53cfe5,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_7c4d05ee,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_7c4d05ee,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_7c4d05ee,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_7c4d05ee,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1f9e8384,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_1f9e8384,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1f9e8384,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_1f9e8384,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_6d431ce3,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_6d431ce3,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_6d431ce3,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_6d431ce3,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_664b9ceb,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_664b9ceb,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_664b9ceb,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_664b9ceb,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_225c2c7e,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_225c2c7e,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_225c2c7e,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_225c2c7e,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_2555fd22,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_2555fd22,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_2555fd22,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_2555fd22,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_273d9f15,baseline_gpt,answer_split_across_chunks,False,0.0,False,,answer_split_across_chunks
AAPL_2025_EXPLANATION_273d9f15,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AAPL_2025_EXPLANATION_273d9f15,oracle_gpt,answer_split_across_chunks,False,0.0,False,True,answer_split_across_chunks
AAPL_2025_EXPLANATION_273d9f15,random_context_gpt,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AMZN_2025_EXPLANATION_1c04f720,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_1c04f720,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_1c04f720,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_1c04f720,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_36f13acd,baseline_gpt,retrieval_noise,False,0.0,,,none
AMZN_2025_EXPLANATION_36f13acd,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_EXPLANATION_36f13acd,oracle_gpt,retrieval_noise,False,0.11764705882352941,,True,none
AMZN_2025_EXPLANATION_36f13acd,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_EXPLANATION_8a80f5c8,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_8a80f5c8,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_8a80f5c8,oracle_gpt,wrong_section,False,0.05263157894736841,,True,wrong_section
AMZN_2025_EXPLANATION_8a80f5c8,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_011f508f,baseline_gpt,wrong_section,False,0.05714285714285715,,,wrong_section
AMZN_2025_EXPLANATION_011f508f,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_011f508f,oracle_gpt,wrong_section,False,0.09090909090909091,,True,wrong_section
AMZN_2025_EXPLANATION_011f508f,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_4a7e7840,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
AMZN_2025_EXPLANATION_4a7e7840,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_EXPLANATION_4a7e7840,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AMZN_2025_EXPLANATION_4a7e7840,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_EXPLANATION_7ce6faaa,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_7ce6faaa,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_7ce6faaa,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_7ce6faaa,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_9f5765f9,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_9f5765f9,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_9f5765f9,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_9f5765f9,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_47741e3e,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_47741e3e,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_47741e3e,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_47741e3e,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_119bf615,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_119bf615,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_119bf615,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_119bf615,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_898907c1,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_898907c1,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_898907c1,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_898907c1,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_df000f79,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_df000f79,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_df000f79,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_df000f79,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_4b9b5851,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_4b9b5851,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_4b9b5851,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_4b9b5851,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_42690203,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_42690203,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_42690203,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_42690203,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_51c31aab,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_51c31aab,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_51c31aab,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_51c31aab,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_b1b8feea,baseline_gpt,wrong_section,False,0.052631578947368425,,,wrong_section
GOOG_2025_EXPLANATION_b1b8feea,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_b1b8feea,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_b1b8feea,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_a5a67ef8,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_a5a67ef8,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_a5a67ef8,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_a5a67ef8,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_88e71cce,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_88e71cce,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_88e71cce,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_88e71cce,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_d5e1a9a3,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_d5e1a9a3,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_d5e1a9a3,oracle_gpt,wrong_section,False,0.038461538461538464,,True,wrong_section
GOOG_2025_EXPLANATION_d5e1a9a3,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_0891e064,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_0891e064,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_0891e064,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_0891e064,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_0ff24e3e,baseline_gpt,wrong_section,False,0.044444444444444446,,,wrong_section
GOOG_2025_EXPLANATION_0ff24e3e,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_0ff24e3e,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_0ff24e3e,random_context_gpt,wrong_section,False,0.043478260869565216,,False,wrong_section
GOOG_2025_EXPLANATION_8d2a9471,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_8d2a9471,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_8d2a9471,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_8d2a9471,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_17a6e7e5,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_17a6e7e5,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_17a6e7e5,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_17a6e7e5,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_1eb1c6c2,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_1eb1c6c2,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_1eb1c6c2,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_1eb1c6c2,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_49d93058,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_EXPLANATION_49d93058,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_EXPLANATION_49d93058,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_EXPLANATION_49d93058,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
META_2025_EXPLANATION_3fe99a7e,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_3fe99a7e,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_3fe99a7e,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_3fe99a7e,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_60e21a96,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_60e21a96,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_60e21a96,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_60e21a96,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_0e8381ae,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_0e8381ae,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_0e8381ae,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_0e8381ae,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_67736f1a,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_67736f1a,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_67736f1a,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_67736f1a,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_14a36012,baseline_gpt,wrong_section,False,0.024096385542168672,,,wrong_section
META_2025_EXPLANATION_14a36012,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
META_2025_EXPLANATION_14a36012,oracle_gpt,wrong_section,False,0.024096385542168672,,True,wrong_section
META_2025_EXPLANATION_14a36012,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
META_2025_EXPLANATION_f4e8f344,baseline_gpt,wrong_section,False,0.0,,,wrong_section
META_2025_EXPLANATION_f4e8f344,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
META_2025_EXPLANATION_f4e8f344,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
META_2025_EXPLANATION_f4e8f344,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
META_2025_EXPLANATION_bc954f74,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_bc954f74,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_bc954f74,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_bc954f74,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_f741b7bc,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_f741b7bc,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_f741b7bc,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_f741b7bc,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_865ae800,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_865ae800,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_865ae800,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_865ae800,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_72039c50,baseline_gpt,retrieval_noise,False,0.0,,,none
META_2025_EXPLANATION_72039c50,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
META_2025_EXPLANATION_72039c50,oracle_gpt,retrieval_noise,False,0.0,,True,none
META_2025_EXPLANATION_72039c50,random_context_gpt,retrieval_noise,False,0.0,,False,none
META_2025_EXPLANATION_09b185f0,baseline_gpt,answer_split_across_chunks,False,0.0,,,answer_split_across_chunks
META_2025_EXPLANATION_09b185f0,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,,False,answer_split_across_chunks
